ID,ARS-ID,name,x,y
100000001,1001,종로2가사거리,126.9877499,37.56976513
100000002,1002,창경궁.서울대학교병원,126.996566,37.57918302
100000003,1003,명륜3가.성대입구,126.9983401,37.58267117
100000004,1004,종로2가.삼일교,126.9876131,37.56857927
100000005,1005,혜화동로터리.여운형활동터,127.001744,37.586243
101000305,1006,서대문역사거리,126.966893,37.566137
100000380,1007,서울역사박물관.경희궁앞,126.97038,37.569135
100000379,1008,서울역사박물관.경희궁앞,126.970609,37.569412
100000384,1009,광화문,126.9752508,37.57013547
100000385,1010,광화문,126.9780855,37.57021681
100000386,1011,종로1가,126.9809105,37.57011848
100000387,1012,종로1가,126.9813906,37.57022903
100000388,1013,종로2가,126.9855427,37.57013868
100000389,1014,종로2가,126.9862475,37.5702572
100000390,1015,종로3가.탑골공원,126.9895647,37.57024498
100000391,1016,종로3가.탑골공원,126.9899878,37.57036054
100000392,1017,종로4가.종묘,126.9947219,37.570507
100000393,1018,종로4가.종묘,126.9952838,37.57062711
100000394,1019,종로5가.광장시장,126.9988498,37.57075679
100000395,1020,종로5가.광장시장,126.9993346,37.57088063
100000396,1021,종로6가.동대문종합시장,127.0034639,37.57096248
100000397,1022,종로6가.동대문종합시장,127.0057137,37.57112723
100000398,1023,동대문역.흥인지문,127.0134512,37.57230232
100000365,1037,동대문(흥인지문),127.0120461,37.57195293
100000366,1041,동묘앞,127.0184514,37.57372552
100000367,1044,동묘앞,127.019672,37.57424345
100000006,1101,경기상고,126.9693635,37.58755022
100000007,1102,신교동,126.9702627,37.58329552
100000008,1103,경기상고,126.9697701,37.58719079
100000009,1104,경복고교,126.9710437,37.58511319
100000010,1105,청운중학교,126.9725135,37.58785196
100000011,1106,자하문고개.윤동주문학관,126.9671262,37.59218662
100000012,1107,자하문고개.윤동주문학관,126.9671907,37.59233532
100000013,1108,청운중학교,126.9724613,37.58812858
100000014,1109,경복고교,126.9711547,37.58496634
100000015,1110,통인시장종로구보건소,126.97105,37.5803257
100000016,1111,통인시장종로구보건소,126.9713851,37.58051321
100000017,1112,효자동,126.970621,37.58309104
100000018,1113,사직단.어린이도서관,126.9679907,37.57513553
100000019,1114,사직동주민센터,126.9713245,37.57618346
100000020,1115,경복궁역,126.972196,37.57686669
100000021,1116,경복궁역,126.9722829,37.57767139
100000022,1117,경복궁,126.9787471,37.57557679
100000023,1118,KT광화문지사,126.9773321,37.57222644
100000025,1120,광화문,126.9763839,37.5698454
100000028,1123,서울역사박물관.경교장.강북삼성병원,126.971248,37.570023
100000029,1124,광화문.금호아시아나본관앞,126.9731336,37.57028804
100000030,1125,광화문,126.975837,37.570365
100000031,1126,세종문화회관,126.9768571,37.57359001
100000032,1127,서울경찰청.경복궁역,126.9714843,37.57574466
100000033,1128,사직단,126.968189,37.57485535
100000034,1129,광화문광화문빌딩,126.9766885,37.56968761
100000035,1130,덕성여중고,126.982017,37.57590175
100000036,1131,안국역.종로경찰서.서울공예박물관,126.9839958,37.57606956
100000037,1132,국민은행세검정지점,126.960888,37.60466298
100000038,1133,세검정초등학교,126.9612198,37.60250228
100000039,1134,세검정.상명대,126.9587224,37.6007326
100000040,1135,상명대입구.석파랑,126.9585702,37.59941335
100000041,1136,하림각,126.9617068,37.59813307
100000042,1137,자하문터널입구.석파정,126.9636435,37.59559351
100000043,1138,부암동주민센터.무계원,126.9639574,37.59273806
100000044,1139,부암동주민센터.무계원,126.9651419,37.59278617
100000045,1140,자하문터널입구.석파정,126.9639776,37.59555757
100000046,1141,하림각,126.9622153,37.59814765
100000047,1142,상명대입구.세검정교회,126.9592406,37.59961633
100000048,1143,세검정.상명대,126.9589343,37.60055246
100000049,1144,세검정초등학교,126.9614329,37.60226807
100000051,1146,국민은행세검정지점,126.9612088,37.60471919
100000053,1148,승가사입구,126.956306,37.61158441
100000054,1149,구기동현대빌라,126.9564576,37.6100355
100000055,1150,구기터널.삼성출판박물관,126.9562103,37.60860989
100000056,1151,구기터널.삼성출판박물관,126.9564167,37.6083054
100000057,1152,구기동,126.9585298,37.60696445
100000058,1153,구기동,126.9591017,37.6070088
100000059,1154,승가사입구,126.956482,37.61148
100000060,1155,갑을씨티텔앞,126.963535,37.60437097
100000061,1156,평창파출소,126.9660433,37.60532237
100000062,1157,평창동주민센터,126.9695663,37.60660737
100000063,1158,일성아파트,126.9729985,37.60876631
100000064,1159,롯데아파트,126.9764662,37.61042956
100000065,1160,롯데아파트,126.976652,37.610248
100000066,1161,벽산평창힐스아파트,126.972797,37.60819
100000067,1162,예능교회,126.97,37.606517
100000068,1163,서울예술고등학교.평창동주민센터,126.9676276,37.60577876
100000069,1164,화정박물관,126.9648103,37.60450382
100000376,1165,강북삼성병원,126.9686005,37.56814593
100000072,1167,독립문역.서대문형무소역사관,126.9594644,37.57321269
100000073,1168,서대문.서울시교육청,126.9645273,37.56825381
100000368,1169,서대문역사거리.적십자병원,126.9675878,37.56710815
100000075,1171,독립문,126.9615633,37.57117332
100000076,1172,창덕궁.서울돈화문국악당,126.9885394,37.57754057
100000077,1173,서린동.SK서린빌딩,126.9802682,37.56924238
100000078,1174,청계1가.광교,126.9849267,37.56868439
100000079,1175,청계2가.수표교,126.9915405,37.56861789
100000080,1176,청계4가.세운교,126.9964906,37.56886912
100000081,1177,청계5가.광장시장,126.9997974,37.56945128
100000102,1198,원남동,126.9973383,37.57453251
100000103,1199,창덕궁.우리소리박물관,126.9886349,37.57727286
100000104,1200,안국역.종로경찰서.인사동,126.9842426,37.5757849
100000105,1201,조계사,126.9831556,37.57252231
100000106,1202,조계사,126.9828259,37.57248581
100000107,1203,안국동,126.9827201,37.57461057
100000108,1204,종로5가.효제동.김상옥의거터,127.00223,37.5745
100000109,1205,종로5가.효제초등학교,127.0021442,37.57287901
100000414,1209,창덕궁.돈화문국악당,126.9910846,37.5773031
100000116,1212,종로5가,127.0021827,37.5705596
100000117,1213,청계6가.동대문시장,127.0028494,37.56983511
100000118,1214,동대문,127.0084126,37.57172624
100000119,1215,충신동,127.0062788,37.57402235
100000121,1217,충신동,127.0063434,37.57446028
100000122,1218,현대그룹빌딩,127.000533,37.575873
100000123,1219,방송통신대.이화장,127.002437,37.578043
100000124,1220,혜화역.마로니에공원,127.0022769,37.58111949
100000125,1221,혜화역.서울대병원입구,127.0019395,37.58106363
100000126,1222,방송통신대.이화장,127.0019938,37.57812967
100000127,1223,이화동(이화장),127.0006951,37.57611936
100000128,1224,창경궁.서울대학교병원,126.9968717,37.57882799
100000129,1225,이화동(이화장),127.0032708,37.57593729
100000130,1226,혜화동로터리,127.0007247,37.58576463
100000131,1227,명륜동2가.성균관대입구,126.9993988,37.58333349
100000132,1228,혜화역.서울연극센터(장면총리가옥),127.0013282,37.58402281
100000133,1229,혜화역.동성중고(장면총리가옥),127.0017177,37.58456977
100000135,1231,종로구민회관.창신동두산아파트,127.0155555,37.57409268
100000139,1235,동묘역앞,127.0156014,37.57168496
100000140,1236,동묘역앞,127.015945,37.57192215
101000307,1237,청계2가교차로,126.9878779,37.5684809
100000142,1238,창신3동주민센터,127.015178,37.578413
100000143,1239,숭인1동주민센터.창신역4번출구,127.0155486,37.57877205
100000144,1240,동묘역.롯데캐슬천지인,127.0158024,37.57418005
100000147,1243,신설동로터리,127.0227802,37.57592883
100000364,1245,동묘앞,127.0178163,37.57372922
100000150,1246,구기동현대빌라,126.956622,37.609682
100000151,1247,광장시장,126.9977438,37.56949631
100000153,1249,혜화경찰서,126.9974788,37.57258074
100000154,1250,서울역사박물관.김구집무실(경교장),126.9721318,37.56990034
100000155,1251,청계3가.관수교,126.9937794,37.56868879
100000156,1252,청계6가.버들다리,127.0080377,37.56993039
100000157,1253,청계7가.맑은내다리,127.0129554,37.56999753
100000158,1254,청계8가.영도교,127.0182311,37.57094659
100000159,1256,원남동사거리,126.9982147,37.57572287
100000165,1262,숭인동,127.0204373,37.57427215
100000169,1267,조계사,126.9831609,37.57280034
100000174,1272,세종문화회관,126.9768673,37.57394965
100000179,1277,이화동(이화장),127.002955,37.576257
100000180,1278,상명대정문,126.9550207,37.60161972
100000181,1279,이북오도청,126.9558883,37.61305032
100000188,1286,상명대입구.세검정교회,126.9597922,37.59944351
100000189,1287,상명대입구.석파랑,126.9581941,37.59957181
100000190,1288,종로중부새마을금고,127.0065911,37.57241749
100000191,1289,신설동로터리.신한은행앞.서울풍물시장,127.0231183,37.5743861
100000192,1291,청계2가.삼일교,126.9872214,37.56844587
100000193,1292,청계8가.황학교,127.022787,37.57213073
100000355,1293,평창동삼성아파트,126.978368,37.610967
100000370,1294,안국역.종로경찰서.인사동,126.9855365,37.57633293
100000369,1295,안국역.종로경찰서.서울공예박물관,126.9847683,37.57640118
100000413,1297,남인사마당,126.9874286,37.57131917
100900047,1500,평창파출소,126.9668167,37.60568122
100900178,1501,삼청공원,126.9816469,37.58822768
100900041,1502,수성동계곡,126.9642468,37.58207916
100900040,1503,명륜3가종점,126.9928637,37.59094838
100900197,1504,명륜새마을금고,126.9967049,37.58765327
100900044,1505,서대문3번출구,126.9662183,37.56641607
100900039,1506,낙산공원,127.0087216,37.58040372
100900037,1507,인사미술공간.세탁소,126.9893671,37.58141098
100900036,1508,화정박물관,126.9648837,37.6048012
100900035,1509,금융연수원,126.9815692,37.5865985
100900034,1510,박노수미술관,126.9666035,37.58099674
100900032,1511,샘미용실,126.9932227,37.59030953
100900031,1512,서울국제고등학교,126.9972903,37.58907159
100900029,1513,화정박물관,126.9652008,37.60498061
100900188,1514,적십자병원후문앞,126.9652273,37.56752954
100900202,1515,서울성곽.성대후문,126.9896321,37.5892577
100900026,1516,빨래터.고희동미술관,126.9889728,37.58310083
100900025,1517,세검초등학교,126.9614908,37.60425228
100900024,1518,삼청동주민센터,126.9819072,37.58426383
100900020,1519,통인시장,126.9687504,37.58045307
100900021,1520,양현관,126.9936044,37.58979142
100900017,1521,국민생활관,126.998862,37.58974563
100900016,1522,오거리,126.9622629,37.60706212
100900015,1523,경희궁자이2.3단지,126.9640686,37.56878711
100900013,1524,창신쌍용2단지.한성대후문,127.0127581,37.5812648
100900045,1525,통일부,126.9859477,37.58759481
100900011,1526,원서고개,126.9878088,37.58308055
100900009,1528,종로5가입구.혜화경찰서,126.9975411,37.57174724
100900007,1529,삼청파출소,126.981251,37.58181366
100900005,1530,오거리.한옥마을입구,126.9695411,37.57949632
100900046,1531,명륜시장.성대후문,126.9952543,37.58851105
100900003,1532,혜화초등학교,126.9998517,37.58725323
100900072,1533,청련사입구,126.9624312,37.60798038
100900071,1534,영천시장,126.9628352,37.57000501
100900070,1535,명신초.삼선푸르지오.힐스테이트,127.0145563,37.58210621
100900069,1536,감사원,126.9852901,37.58621065
100900068,1537,중앙중고,126.9869653,37.58309218
100900067,1538,인왕빌딩,126.9577443,37.60792833
100900066,1539,종로4가.종묘공원,126.9944624,37.57063281
100900174,1540,국립민속박물관,126.9795534,37.57925518
100900065,1541,광화문새마을금고,126.9711466,37.57936877
100900064,1542,새마을금고,126.9965181,37.58773706
100900063,1543,혜화우체국,127.0006137,37.58603766
100900062,1544,언덕앞,126.9637922,37.60895398
100900061,1545,경희궁자이4단지,126.9621148,37.57070222
100900060,1546,종로센트레빌후문.e편한세상보문아파트,127.0161855,37.58177439
100900059,1547,사우디대사관앞.경남빌라,126.9850312,37.58410567
100900058,1548,안국선원.삼거리,126.9849941,37.58279098
100900182,1549,구기터널입구,126.9567769,37.60820461
100900057,1550,종로3가.1.3.5호선,126.9921807,37.57107299
100900056,1551,경복궁,126.9793378,37.57695016
100900054,1553,소나무집,126.9641105,37.61127707
100900186,1554,독립문역3번출구,126.9597453,37.57287848
100900053,1555,청룡사.보문파크뷰자이아파트,127.0170071,37.58001895
100900052,1556,북촌한옥마을입구.정세권활동터,126.9849422,37.58159973
100900217,1557,종로1.2.3.4가동주민센터,126.9911314,37.57438371
100900051,1558,창덕궁,126.99062,37.57608925
100900050,1561,아름다운실버,126.9654637,37.61201006
100900049,1562,독립문초등학교,126.9607207,37.57384748
100900206,1563,종로센트레빌아파트,127.0156927,37.58035344
100900048,1564,가회동주민센터,126.9848497,37.57993901
100900097,1565,구기빌라,126.9579797,37.60626861
100900096,1566,원남로터리,126.9975115,37.57623737
100900095,1567,보현산신각,126.9657791,37.61348252
100900094,1568,천사유치원,126.9618604,37.57464802
100900093,1569,쌍용아파트입구.창신역,127.0149636,37.58051123
100900092,1570,아름다운가게.정독도서관,126.985022,37.57889917
100900091,1571,산정빌라,126.9574922,37.60515199
100900090,1572,이화사거리,127.0020107,37.57646986
100900089,1573,박종화고택입구,126.9676873,37.61431026
100900088,1574,무악현대아파트후문,126.962001,37.57630608
100900086,1576,헌법재판소.안국역,126.9856756,37.57755843
100900184,1577,청구빌라,126.956984,37.60461026
100900085,1578,서울대어린이병원응급실.갑상선센터,126.999503,37.57811888
100900083,1580,화인빌라,126.9685386,37.61293453
100900082,1581,넓은마당,126.962888,37.57527281
100900207,1582,창신초등학교,127.0153886,37.5769032
100900081,1583,수운회관,126.9865172,37.57515983
100900080,1584,상명대후문,126.9573354,37.60402558
100900079,1586,힐탑,126.9690206,37.61160556
100900187,1587,신학대학교총회본부,126.9634446,37.57397631
100900078,1589,낙원상가,126.9872919,37.57367762
100900077,1590,완성빌라,126.9575011,37.60340209
100900076,1591,서울대병원장례식장,126.997431,37.5805554
100900075,1592,혜화역1번출구,127.0019407,37.58345422
100900074,1593,감나무골공원,126.9699479,37.61240596
100900073,1594,한국사회과학자료원,126.9641433,37.57363321
100900205,1595,동묘역,127.0142454,37.57269435
100900121,1596,금강제화,126.9874384,37.57054454
100900120,1597,경진빌라,126.9578304,37.60200372
100900198,1598,성균관대학교앞,126.9993359,37.58325978
100900119,1607,EN갤러리,126.9707008,37.61340635
100900118,1667,종로문화센터,126.9646262,37.57464708
100900117,1682,동대문역.2번출구,127.0117218,37.57204945
100900116,1683,종각역YMCA,126.9850715,37.57033935
100900115,1684,서교빌라,126.9571554,37.60198906
100900177,1685,경복궁역,126.9724733,37.57707221
100900195,1686,연건동,127.000745,37.57612566
100900199,1697,성대입구,126.998853,37.5832668
100900114,1698,무애사,126.9718458,37.61390043
100900113,1699,단군성전앞,126.9653175,37.57556009
100900192,1702,동대문종합시장,127.00614,37.57117606
100900112,1714,상명초등학교,126.9567154,37.60092381
100900179,1720,법련사,126.9796651,37.57658798
100900111,1721,광화문새마을금고,126.9710277,37.57949309
100900110,1722,성균관대학교,126.9972179,37.58503111
100900109,1723,참샘골공원,126.9741212,37.61457226
100900108,1724,활터앞,126.9653294,37.57681261
100900107,1725,종로5가.3번출구,127.0020898,37.57141925
100900106,1727,인사동들머리.3.1독립선언터,126.983297,37.57194702
100900105,1728,정독도서관,126.9802007,37.58019153
100900104,1729,오거리.한옥마을입구,126.9697393,37.57946844
100900103,1732,평창공원지킴터입구,126.9757439,37.6163964
100000330,1763,종로1가,126.980129,37.57037
100900102,1776,종로도서관,126.9671252,37.57648423
100900101,1790,종로사우나,126.9877504,37.57380111
100900180,1791,엄마분식,126.9557163,37.60124243
100900100,1792,삼청파출소,126.9813258,37.58164517
100900099,1793,통인시장.종로구보건소,126.9687505,37.58033503
100900191,1794,종로5가역,127.0000249,37.57067136
100900098,1795,평창동산림제3초소,126.9770474,37.61723737
100900145,1796,배화여중고,126.9678157,37.57675563
100900143,1797,대학로입구.이화사거리,127.0025802,37.57598417
100900144,1798,운현궁,126.9869814,37.57527161
100900142,1799,상명대입구,126.9569583,37.60002101
100900141,1800,삼청동주민센터,126.9822105,37.58468468
100900140,1801,박노수미술관,126.9668945,37.58102656
100900139,1802,김창열.윤명로화실,126.9783685,37.616305
100900138,1803,사직동주민센터,126.9689039,37.57622069
100900137,1804,충신시장,127.0054049,37.57497665
100900189,1805,안국역2번출구앞,126.9861183,37.57717282
100900135,1807,금융연수원,126.9818479,37.58587767
100900134,1809,감람산기도원,126.979873,37.61594393
100900133,1810,카센터.터널앞,126.9658593,37.57416446
100900131,1812,재동초등학교,126.9853617,37.57879109
100900129,1814,삼청공원삼거리.옥호정터,126.9817445,37.58741852
100900128,1815,이화사거리,127.0022813,37.57532007
100900127,1816,연화정사,126.9794938,37.614649
100900126,1817,대신중고,126.9616893,37.57261781
100900125,1819,현대사거리,126.9866354,37.57924178
100900215,1820,교남동주민센터,126.96128,37.5721523
100900181,1821,부암동주민센터.무계원,126.9637682,37.59293534
100900124,1823,형제봉입구,126.9816862,37.61286432
100900123,1824,교남동새마을금고,126.9623375,37.57149436
100900122,1825,창신초교,127.0157201,37.57603721
100900168,1826,가회동주민센터,126.9851294,37.57994265
100900167,1827,볼링장,126.9879589,37.57925544
100900166,1829,부암슈퍼,126.9638602,37.59476007
100900165,1830,지구촌교회,126.9793482,37.61304685
100900164,1831,월암공원,126.9639861,37.57118847
100900163,1832,숭인1동주민센터,127.0155607,37.577415
100900162,1833,북촌한옥마을입구.정세권활동터,126.9851687,37.58128077
100900161,1835,하림각,126.9629664,37.59768473
100900160,1836,보현빌라,126.9782816,37.61526153
100900159,1837,스위스대사관,126.9658058,37.56998879
100900157,1839,안국선원.삼거리,126.9852205,37.58274325
100900156,1840,세검정교회,126.9594705,37.59956325
100900200,1841,혜화동로터리,127.0010032,37.58591961
100900155,1842,김종영미술관,126.9781123,37.61326379
100900154,1843,서울시교육청,126.966825,37.56924297
100900210,1844,창신쌍용1단지.종로센트레빌아파트,127.0155693,37.58032282
100900153,1845,사우디대사관,126.9852486,37.58386331
100900152,1846,상명대입구,126.9574023,37.59985447
100900151,1847,혜화초등학교,126.9999909,37.58738929
100900149,1849,강북삼성병원,126.9683377,37.56853152
100900148,1850,청룡사.보문파크뷰자이아파트,127.0171509,37.57978465
100900147,1851,감사원,126.9855618,37.58626565
100900201,1852,국민생활관,126.9993138,37.5896276
100900173,1855,종로센트레빌후문.e편한세상보문아파트,127.0162354,37.58189784
100900172,1856,통일부,126.9861073,37.58753085
100900171,1858,서울국제고등학교,126.9971408,37.58907429
100900203,1860,성대후문.와룡공원,126.989734,37.58915228
100900170,1861,상명초등학교,126.9568174,37.60090493
100900169,1862,새마을금고,126.996569,37.58784069
100900002,1863,경진빌라,126.9579482,37.60186409
100900004,1864,명륜시장.성대후문,126.9952305,37.58872461
100900006,1865,완성빌라,126.9576665,37.60333997
100900008,1866,양현관,126.9937686,37.589768
100900010,1868,상명대후문,126.9574634,37.60407158
100900012,1869,샘미용실,126.9934084,37.59025457
100900014,1870,산정빌라,126.9575782,37.60528358
100900018,1872,구기빌라,126.9579809,37.60613345
100900019,1873,마트앞,126.9587565,37.60669871
100900022,1874,국민은행.세검정지점,126.960786,37.60488731
100900027,1876,혜화역4번출구,127.0014561,37.58346324
100900028,1877,방송통신대앞,127.0019927,37.57869736
100900030,1878,서울대치과대학,126.9978749,37.57730607
100900033,1879,효제초교.연동교회.김마리아활동터,127.0022088,37.57364134
100900204,1881,성균관대학교,126.9900036,37.58846387
100900214,1882,독립문역,126.9594078,37.57328385
100900038,1883,서울대치과대학,126.9977741,37.57760163
100900043,1886,이화사거리,127.0020085,37.57694834
100900042,1887,서울대학교병원현관.암병원현관,126.9981568,37.57895147
100900211,1888,종각.공평유적전시관,126.9832427,37.57159379
100900213,1889,조계사,126.9831364,37.57360211
100000407,1902,대학로,127.0021204,37.58189612
100000408,1903,창경궁,126.9964163,37.57915963
100000409,1904,창덕궁,126.9901776,37.57753017
100000410,1905,인사동.북촌,126.9837978,37.57589502
100000411,1906,경복궁.국립민속박물관,126.9797957,37.58020428
100000412,1907,세종문화회관,126.9764644,37.5711272
100000401,1910,통인시장,126.9713316,37.57911876
100000402,1911,세종문화회관,126.9764099,37.57210269
101000313,1912,종각역,126.9828944,37.56937996
100000403,1913,인사동.탑골공원,126.9888006,37.57011554
100000404,1914,종묘.세운상가,126.994195,37.57037393
100000405,1915,광장시장,126.9996734,37.57062373
100000406,1916,동묘.숭인동도깨비시장,127.0180439,37.5734766
105000553,1917,서울풍물시장,127.0231781,37.57334003
100000400,1918,청와대,126.97376,37.58268481
101000001,2001,남대문세무서.서울백병원,126.9875299,37.56498481
101000002,2002,서울백병원.국가인권위.안중근활동터,126.9878515,37.56435047
101000003,2003,서울역버스환승센터,126.9722571,37.55514602
101000004,2004,서울역버스환승센터,126.9723557,37.55544621
101000005,2005,서울역버스환승센터,126.9727617,37.5553877
101000006,2006,서울역버스환승센터,126.9728548,37.55547941
101000007,2007,서울역버스환승센터.강우규의거터,126.9729706,37.55561382
101000008,2008,숭례문,126.9737784,37.55863886
101000303,2100,서울시청,126.9806321,37.56613826
101000009,2101,만리동고개,126.9626582,37.55178706
101000010,2102,손기정체육공원입구,126.9662339,37.55444595
101000011,2103,서울의료보건고등학교.서울역서부,126.9679393,37.5565519
101000012,2104,서울역서부,126.9693762,37.55632559
101000013,2105,서울역서부,126.9692773,37.55699791
101000014,2106,중림동교차로,126.9691354,37.55838363
101000015,2107,종근당.충정로역,126.9644805,37.55951319
101000016,2108,한국경제신문사.서소문역사공원,126.967868,37.56021115
101000017,2109,한국경제신문사.서소문역사공원,126.9681135,37.56062347
101000018,2110,경찰청.동북아역사재단,126.9691267,37.56304949
101000020,2113,서대문경찰서.농협은행.유관순활동터,126.9677868,37.56490628
101000021,2116,염천교,126.9733603,37.55985975
101000022,2117,숭례문,126.9732933,37.55829684
101000023,2118,숭례문.한국일보,126.9737376,37.55877131
101000025,2120,후암삼거리,126.9760824,37.55334181
101000026,2121,숭례문,126.9743627,37.55876338
